_c0,id,order_status,order_products_value,order_freight_value,order_items_qty,order_sellers_qty,order_purchase_timestamp,order_aproved_at,order_estimated_delivery_date,order_delivered_customer_date,customer_city,customer_state,customer_zip_code_prefix,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,votes_before_estimate,votes_delayed,votes_low_quality,votes_return,votes_not_as_anounced,votes_partial_delivery,votes_other_delivery,votes_other_order,votes_satisfied,most_voted_subclass,most_voted_class,ts,datetype,week_of_month,day_of_week,order_deliver_timestamp,order_purchase_timestamp_conv,deliver_time
2897,2898,delivered,49.0,25.63,1,1,2017-06-09T06:04:20.000Z,2017-06-10T03:03:43.243Z,2017-07-14T00:00:00.000Z,2017-06-27T11:14:46.818Z,Sobral,CE,620,telefonia,61,440,1,4,"",produto muito bom,2017-06-28T00:00:00.000Z,2017-07-01 04:08:31+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-06-09T06:04:20.000Z,2017-06-09,2,6,2017-06-27T11:14:46.818Z,2017-06-09T06:04:20.000Z,1573826
2898,2899,delivered,169.99,18.47,1,4,2018-03-25T21:30:20.000Z,2018-03-25T21:48:28.017Z,2018-04-23T00:00:00.000Z,2018-04-06T20:11:49.251Z,Goiania,GO,744,fashion_bolsas_e_acessorios,46,129,1,1,"",fiz o pedido de um brinco e um piercing de ouro porém só entregaram o brinco e até hoje nada do piercing e o pedido já está finalizado cadê meu piercing,2018-04-07T00:00:00.000Z,2018-04-10 13:42:05+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2018-03-25T21:30:20.000Z,2018-03-25,5,1,2018-04-06T20:11:49.251Z,2018-03-25T21:30:20.000Z,1032089
2899,2900,delivered,49.9,8.72,1,1,2017-11-03T16:42:49.000Z,2017-11-03T16:55:54.655Z,2017-11-16T00:00:00.000Z,2017-11-07T17:58:55.265Z,Sao Paulo,SP,57,moveis_decoracao,57,1018,4,5,"",o produto chegou bem antes do prazo as capas são muito bonitas tudo ok,2017-11-08T00:00:00.000Z,2017-11-09 00:30:25+00:00,3,0,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-11-03T16:42:49.000Z,2017-11-03,1,6,2017-11-07T17:58:55.265Z,2017-11-03T16:42:49.000Z,350166
2900,2901,delivered,27.9,17.78,1,1,2017-04-24T10:36:02.000Z,2017-04-24T10:50:07.645Z,2017-05-22T00:00:00.000Z,2017-05-10T10:35:46.320Z,Inhambupe,BA,484,informatica_acessorios,33,1084,2,2,"",o produto é bonzinho mas o preço deveria ter sido melhor muito cara para o produto,2017-05-11T00:00:00.000Z,2017-05-12 05:17:13+00:00,0,0,0,0,0,0,0,2,1,outro_pedido,problemas_de_qualidade,2017-04-24T10:36:02.000Z,2017-04-24,5,2,2017-05-10T10:35:46.320Z,2017-04-24T10:36:02.000Z,1382384
2901,2902,delivered,60.0,20.91,1,1,2018-02-18T12:41:01.000Z,2018-02-18T13:46:36.606Z,2018-03-14T00:00:00.000Z,2018-03-03T02:48:53.603Z,Belo Horizonte,MG,308,beleza_saude,38,1665,1,5,"",muito bom cabelo fica lisinho,2018-03-04T00:00:00.000Z,2018-03-07 02:53:50+00:00,0,0,0,0,0,1,0,0,2,satisfeito,satisfeito_com_pedido,2018-02-18T12:41:01.000Z,2018-02-18,4,1,2018-03-03T02:48:53.603Z,2018-02-18T12:41:01.000Z,1087672
2902,2903,delivered,19.9,15.1,1,1,2018-02-20T14:41:45.000Z,2018-02-22T02:08:47.477Z,2018-03-14T00:00:00.000Z,2018-02-28T15:04:21.345Z,Contagem,MG,323,automotivo,57,302,1,2,"",o produto não se encaixa direito pois o modelo do agile é 0002 só por ter 2b não foi o correto mas falei o modelo ano,2018-03-01T00:00:00.000Z,2018-03-06 18:52:14+00:00,0,0,0,1,2,0,0,0,0,diferente_do_anunciado,problemas_de_qualidade,2018-02-20T14:41:45.000Z,2018-02-20,4,3,2018-02-28T15:04:21.345Z,2018-02-20T14:41:45.000Z,692556
2903,2904,delivered,59.9,21.5,1,1,2018-03-15T04:52:26.000Z,2018-03-15T05:09:36.746Z,2018-04-04T00:00:00.000Z,2018-03-21T17:06:33.718Z,Curitiba,PR,800,cama_mesa_banho,42,507,4,5,"",tudo maravilhoso,2018-03-22T00:00:00.000Z,2018-03-25 13:58:39+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2018-03-15T04:52:26.000Z,2018-03-15,3,5,2018-03-21T17:06:33.718Z,2018-03-15T04:52:26.000Z,562447
2904,2905,processing,110.25,13.79,1,1,2017-06-17T13:34:04.000Z,2017-06-20T10:25:11.247Z,2017-07-12T00:00:00.000Z,"",Marilia,SP,175,ferramentas_jardim,41,650,1,1,"",nao recebi,2017-07-15T00:00:00.000Z,2017-07-18 20:21:07+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2017-06-17T13:34:04.000Z,2017-06-17,3,7,"",2017-06-17T13:34:04.000Z,""
2905,2906,delivered,589.0,15.62,1,1,2017-10-10T20:44:59.000Z,2017-10-10T20:56:34.605Z,2017-10-27T00:00:00.000Z,2017-10-19T21:47:01.102Z,Sao Paulo,SP,55,relogios_presentes,44,1687,2,5,"",muito bom produto a recebi bem antes da data marcada super recomendo,2017-10-20T00:00:00.000Z,2017-10-23 15:02:02+00:00,3,0,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-10-10T20:44:59.000Z,2017-10-10,2,3,2017-10-19T21:47:01.102Z,2017-10-10T20:44:59.000Z,781322
2906,2907,delivered,149.9,21.54,1,1,2017-09-05T21:31:49.000Z,2017-09-05T21:45:19.012Z,2017-09-26T00:00:00.000Z,2017-09-13T22:47:36.885Z,Marilia,SP,175,cool_stuff,54,1704,1,5,"",pedi era prá outro endereço entregaram antes do tempo certinho e excelente produto minha neta ficou inda na cadeirinha adorou e eu adorei,2017-09-14T00:00:00.000Z,2017-09-18 01:02:12+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-09-05T21:31:49.000Z,2017-09-05,2,3,2017-09-13T22:47:36.885Z,2017-09-05T21:31:49.000Z,695747
2907,2908,delivered,84.9,15.34,1,1,2017-10-26T10:34:02.000Z,2017-10-26T10:49:21.316Z,2017-11-23T00:00:00.000Z,2017-11-03T21:07:44.251Z,Laguna,SC,887,cama_mesa_banho,56,150,2,3,"",poderia ser mais firme achei fino,2017-11-04T00:00:00.000Z,2017-11-06 18:39:03+00:00,0,0,3,0,0,0,0,0,0,baixa_qualidade,problemas_de_qualidade,2017-10-26T10:34:02.000Z,2017-10-26,4,5,2017-11-03T21:07:44.251Z,2017-10-26T10:34:02.000Z,729222
2908,2909,delivered,50.0,46.18,2,4,2017-12-20T19:20:25.000Z,2017-12-22T02:39:37.628Z,2018-01-22T00:00:00.000Z,2018-01-03T14:07:22.775Z,Para de Minas,MG,356,cool_stuff,51,693,3,1,"",este foi o pedido balde com 000 peças blocos de montar 2 un r 25 00 cada não foi entregue vendido e entregue baratheon tapete de eva n letras 36 peças crianças 1 un r 35 90 este foi entreg,2018-01-04T00:00:00.000Z,2018-01-10 11:52:57+00:00,0,0,0,0,1,1,0,1,0,"","",2017-12-20T19:20:25.000Z,2017-12-20,4,4,2018-01-03T14:07:22.775Z,2017-12-20T19:20:25.000Z,1190817
2909,2910,delivered,15.99,14.14,1,2,2018-01-31T09:21:21.000Z,2018-02-02T02:54:30.633Z,2018-02-22T00:00:00.000Z,2018-02-07T21:17:03.181Z,Sao Paulo,SP,49,bebes,50,524,1,1,"",não recebi o protetor de colchão recebi o travisseiro e o colchão favor veriticar,2018-02-08T00:00:00.000Z,2018-02-09 11:55:23+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2018-01-31T09:21:21.000Z,2018-01-31,5,4,2018-02-07T21:17:03.181Z,2018-01-31T09:21:21.000Z,647742
2910,2911,delivered,76.89,16.98,1,1,2017-12-09T11:41:28.000Z,2017-12-09T12:50:58.481Z,2018-01-05T00:00:00.000Z,2017-12-27T02:37:01.463Z,Santos,SP,110,audio,51,207,1,3,"",apesar de chegar dentro do prazo foi um tempo muito longo entre a compra e a entrega,2017-12-27T00:00:00.000Z,2017-12-30 12:17:52+00:00,0,0,0,0,0,0,2,1,0,outro_entrega,problemas_de_entrega,2017-12-09T11:41:28.000Z,2017-12-09,2,7,2017-12-27T02:37:01.463Z,2017-12-09T11:41:28.000Z,1522533
2911,2912,delivered,166.99,27.49,1,1,2017-12-08T15:06:51.000Z,2017-12-08T15:14:25.118Z,2018-01-05T00:00:00.000Z,2017-12-19T01:13:08.405Z,Paranagua,PR,832,cool_stuff,57,1623,1,4,"",muito bom,2017-12-19T00:00:00.000Z,2017-12-21 20:11:28+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-12-08T15:06:51.000Z,2017-12-08,2,6,2017-12-19T01:13:08.405Z,2017-12-08T15:06:51.000Z,900377
2912,2913,delivered,129.99,12.11,1,1,2017-07-13T07:52:36.000Z,2017-07-13T08:05:11.470Z,2017-07-26T00:00:00.000Z,2017-07-17T15:49:43.617Z,Sao Bernardo do Campo,SP,98,cool_stuff,54,661,2,5,"",produto entregue em 2 dias uteis bonita e de material resistente,2017-07-18T00:00:00.000Z,2017-07-19 00:13:38+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-07-13T07:52:36.000Z,2017-07-13,3,5,2017-07-17T15:49:43.617Z,2017-07-13T07:52:36.000Z,374227
2913,2914,delivered,99.9,29.1,1,1,2017-05-18T12:01:53.000Z,2017-05-18T13:06:09.036Z,2017-07-03T00:00:00.000Z,2017-06-05T15:36:54.072Z,Belem,PA,660,fashion_calcados,54,404,4,5,"",serviço prestado de forma elogiável rogo que permaneçam sempre assim pois o produto foi entregue bem antes do tempo,2017-06-06T00:00:00.000Z,2017-06-09 16:44:45+00:00,1,0,0,0,0,0,0,0,2,satisfeito,satisfeito_com_pedido,2017-05-18T12:01:53.000Z,2017-05-18,3,5,2017-06-05T15:36:54.072Z,2017-05-18T12:01:53.000Z,1568101
2914,2915,invoiced,159.9,15.21,1,1,2018-03-19T18:20:14.000Z,2018-03-19T18:35:41.630Z,2018-04-05T00:00:00.000Z,"",Sao Jose dos Campos,SP,122,esporte_lazer,51,3823,1,1,"",péssima compra não recebi o produto é nenhuma retorno,2018-04-07T00:00:00.000Z,2018-04-07 13:04:16+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2018-03-19T18:20:14.000Z,2018-03-19,4,2,"",2018-03-19T18:20:14.000Z,""
2915,2916,delivered,219.99,16.29,1,1,2017-06-06T21:31:50.000Z,2017-06-06T21:45:16.652Z,2017-07-05T00:00:00.000Z,2017-06-19T15:52:06.313Z,Lagoa Vermelha,RS,953,cama_mesa_banho,47,162,3,5,"",otima,2017-06-20T00:00:00.000Z,2017-06-22 02:01:49+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-06-06T21:31:50.000Z,2017-06-06,2,3,2017-06-19T15:52:06.313Z,2017-06-06T21:31:50.000Z,1102816
2916,2917,delivered,89.7,15.38,1,1,2017-06-18T19:43:10.000Z,2017-06-19T19:50:16.407Z,2017-07-18T00:00:00.000Z,2017-07-04T13:59:55.811Z,Lavras,MG,372,informatica_acessorios,57,1452,3,5,"",como sempre nunca tive problemas em comprar no stark,2017-07-05T00:00:00.000Z,2017-07-06 02:21:46+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-06-18T19:43:10.000Z,2017-06-18,4,1,2017-07-04T13:59:55.811Z,2017-06-18T19:43:10.000Z,1361805
2917,2918,delivered,327.49,37.42,1,1,2018-03-06T14:22:46.000Z,2018-03-06T14:35:46.330Z,2018-04-06T00:00:00.000Z,2018-04-18T00:54:22.954Z,RIO DE JANEIRO,RJ,205,informatica_acessorios,58,1672,2,1,"",empresa sem credibilidade,2018-04-08T00:00:00.000Z,2018-04-08 17:40:40+00:00,0,0,1,0,0,0,0,0,0,"","",2018-03-06T14:22:46.000Z,2018-03-06,2,3,2018-04-18T00:54:22.954Z,2018-03-06T14:22:46.000Z,3666696
2918,2919,delivered,13.99,14.1,1,1,2017-11-25T13:34:12.000Z,2017-11-28T06:35:19.341Z,2017-12-15T00:00:00.000Z,2017-12-07T21:59:00.706Z,RIO DE JANEIRO,RJ,209,perfumaria,54,942,1,5,"",ok,2017-12-08T00:00:00.000Z,2017-12-11 03:11:52+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-25T13:34:12.000Z,2017-11-25,4,7,2017-12-07T21:59:00.706Z,2017-11-25T13:34:12.000Z,1067088
2919,2920,delivered,26.99,17.6,1,1,2017-12-03T17:11:47.000Z,2017-12-05T04:17:35.686Z,2017-12-29T00:00:00.000Z,2017-12-18T23:18:13.594Z,Sao Goncalo,RJ,244,pet_shop,37,393,1,4,"",produto de qualidade conforme o anunciado chegou dentro do prazo que o vendedor estipulou,2017-12-19T00:00:00.000Z,2017-12-20 04:09:07+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-12-03T17:11:47.000Z,2017-12-03,2,1,2017-12-18T23:18:13.594Z,2017-12-03T17:11:47.000Z,1317986
2920,2921,delivered,21.99,4.28,1,6,2018-01-12T13:01:51.000Z,2018-01-13T02:05:37.497Z,2018-02-09T00:00:00.000Z,2018-01-19T21:11:33.654Z,Taubate,SP,120,cama_mesa_banho,54,239,1,5,"",a unica peça ainda não entregue foi o lençol de solteiro com elástico branco o restante foi com bastante antecedencia talvez tenha ocorrido algum erro na logistica deles ou do correio,2018-01-20T00:00:00.000Z,2018-01-23 01:50:09+00:00,0,1,0,0,0,2,0,0,0,entrega_parcial,problemas_de_entrega,2018-01-12T13:01:51.000Z,2018-01-12,2,6,2018-01-19T21:11:33.654Z,2018-01-12T13:01:51.000Z,634182
2921,2922,delivered,129.99,21.75,1,1,2017-12-13T16:26:29.000Z,2017-12-13T16:35:28.009Z,2018-01-09T00:00:00.000Z,2017-12-22T21:03:11.469Z,BRASILIA,DF,724,brinquedos,59,1632,3,5,"",mesinha super legal para seu pequeno,2017-12-23T00:00:00.000Z,2017-12-29 18:19:20+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-12-13T16:26:29.000Z,2017-12-13,3,4,2017-12-22T21:03:11.469Z,2017-12-13T16:26:29.000Z,794202
2922,2923,delivered,152.9,53.67,1,1,2017-05-17T15:33:47.000Z,2017-05-17T15:45:13.755Z,2017-06-08T00:00:00.000Z,2017-06-03T11:22:35.220Z,Resende,RJ,275,utilidades_domesticas,55,225,1,5,"",produto de excelente qualidade e otimo prazo de entrega,2017-06-04T00:00:00.000Z,2017-06-07 22:59:37+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-05-17T15:33:47.000Z,2017-05-17,3,4,2017-06-03T11:22:35.220Z,2017-05-17T15:33:47.000Z,1453728
2923,2924,delivered,999.8,75.91,2,2,2017-06-20T12:46:08.000Z,2017-06-21T12:50:28.488Z,2017-07-31T00:00:00.000Z,2017-07-04T14:41:30.989Z,Joao Pessoa,PB,580,cool_stuff,38,1513,1,3,"",não recebi o produto todo falaram duas bonecas,2017-07-05T00:00:00.000Z,2017-07-06 04:35:09+00:00,0,1,0,0,0,2,0,0,0,entrega_parcial,problemas_de_entrega,2017-06-20T12:46:08.000Z,2017-06-20,4,3,2017-07-04T14:41:30.989Z,2017-06-20T12:46:08.000Z,1216522
2924,2925,delivered,75.0,16.29,1,1,2017-11-24T17:09:56.000Z,2017-11-25T05:50:04.999Z,2017-12-15T00:00:00.000Z,2017-12-07T00:23:24.845Z,Braganca Paulista,SP,129,papelaria,43,482,2,5,"",recebi o produto conforme a descrição no anuncio de uma maneira rápida e muito bem acondicionado,2017-12-08T00:00:00.000Z,2017-12-12 18:17:03+00:00,1,0,0,0,0,0,0,0,2,satisfeito,satisfeito_com_pedido,2017-11-24T17:09:56.000Z,2017-11-24,4,6,2017-12-07T00:23:24.845Z,2017-11-24T17:09:56.000Z,1062808
2925,2926,delivered,117.3,14.43,1,1,2017-11-24T01:43:41.000Z,2017-11-24T13:11:46.937Z,2017-12-08T00:00:00.000Z,2017-12-11T23:35:23.028Z,Campinas,SP,130,automotivo,53,570,1,2,"",não recebi o produto ainda,2017-12-10T00:00:00.000Z,2017-12-11 01:41:34+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2017-11-24T01:43:41.000Z,2017-11-24,4,6,2017-12-11T23:35:23.028Z,2017-11-24T01:43:41.000Z,1547502
2926,2927,delivered,49.0,19.66,1,2,2017-11-26T15:33:53.000Z,2017-11-28T02:58:35.224Z,2017-12-26T00:00:00.000Z,2017-12-20T17:38:14.741Z,Cuiaba,MT,780,ferramentas_jardim,59,341,2,4,"",recebi uma caixa e quando abri só tinha a luminária amarela a vermelha não veio espero que me retorne e me envie a oura parte do pedido não enviado,2017-12-21T00:00:00.000Z,2017-12-22 04:47:11+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2017-11-26T15:33:53.000Z,2017-11-26,5,1,2017-12-20T17:38:14.741Z,2017-11-26T15:33:53.000Z,2081061
2927,2928,delivered,69.9,12.41,1,2,2018-01-12T00:08:46.000Z,2018-01-12T00:30:55.830Z,2018-02-02T00:00:00.000Z,2018-01-31T16:46:54.695Z,Sao Paulo,SP,58,moveis_decoracao,63,671,2,1,"",oi só chegou os tapetes até agora está faltando os espelho e os sapinhos está demorando muito,2018-02-01T00:00:00.000Z,2018-02-06 02:11:18+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2018-01-12T00:08:46.000Z,2018-01-12,2,6,2018-01-31T16:46:54.695Z,2018-01-12T00:08:46.000Z,1701488
2928,2929,delivered,53.9,14.47,1,1,2018-03-13T16:56:45.000Z,2018-03-15T03:30:41.326Z,2018-03-29T00:00:00.000Z,2018-03-26T16:23:47.494Z,SAO PAULO,SP,82,ferramentas_jardim,59,341,2,5,"",produto muito bom,2018-03-27T00:00:00.000Z,2018-03-29 23:41:57+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2018-03-13T16:56:45.000Z,2018-03-13,3,3,2018-03-26T16:23:47.494Z,2018-03-13T16:56:45.000Z,1121222
2929,2930,delivered,45.0,11.77,1,2,2017-09-21T16:41:15.000Z,2017-09-21T16:56:11.765Z,2017-10-13T00:00:00.000Z,2017-10-02T20:52:32.873Z,Sao Paulo,SP,23,utilidades_domesticas,27,57,1,5,"",chegou muito antes do prazo muito bem embalado tudo perfeito amei,2017-10-03T00:00:00.000Z,2017-10-05 21:07:34+00:00,3,0,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-09-21T16:41:15.000Z,2017-09-21,4,5,2017-10-02T20:52:32.873Z,2017-09-21T16:41:15.000Z,965477
2930,2931,delivered,149.9,26.94,1,2,2018-03-31T10:18:46.000Z,2018-03-31T11:08:26.856Z,2018-04-23T00:00:00.000Z,2018-04-14T10:41:02.356Z,Patos de Minas,MG,387,cama_mesa_banho,60,234,1,4,"",recebi apenas o blackout a cortina ainda não recebi,2018-04-15T00:00:00.000Z,2018-04-17 18:23:35+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2018-03-31T10:18:46.000Z,2018-03-31,5,7,2018-04-14T10:41:02.356Z,2018-03-31T10:18:46.000Z,1210936
2931,2932,delivered,163.0,12.64,1,1,2017-07-18T00:29:02.000Z,2017-07-20T00:10:14.669Z,2017-08-09T00:00:00.000Z,2017-07-26T21:37:56.952Z,Sao Paulo,SP,29,relogios_presentes,33,556,3,5,"",super recomendo porem na região da zona norte os correios não fazem entrega eu paguei o frete e tive que fazer retirada mais tirando isso produto show de bola,2017-07-27T00:00:00.000Z,2017-07-28 02:39:33+00:00,0,0,0,0,0,0,2,0,1,outro_entrega,problemas_de_entrega,2017-07-18T00:29:02.000Z,2017-07-18,4,3,2017-07-26T21:37:56.952Z,2017-07-18T00:29:02.000Z,767334
2932,2933,canceled,29.9,11.85,1,1,2017-09-10T14:32:25.000Z,2017-09-10T14:45:15.069Z,2017-09-27T00:00:00.000Z,"",Suzano,SP,86,telefonia,43,292,2,1,"",realizei o pedido do produto e após pagamento recebi a informação de que não tinha disponível em estoque,2017-09-29T00:00:00.000Z,2017-09-29 12:17:40+00:00,0,0,0,0,0,0,0,3,0,outro_pedido,problemas_de_qualidade,2017-09-10T14:32:25.000Z,2017-09-10,3,1,"",2017-09-10T14:32:25.000Z,""
2933,2934,delivered,58.99,11.73,1,1,2017-11-30T08:58:59.000Z,2017-11-30T09:08:31.798Z,2017-12-19T00:00:00.000Z,2017-12-05T12:45:01.327Z,Braganca Paulista,SP,129,beleza_saude,59,492,2,5,"",muito satisfeito produto chegou antes do previst maravilhoso,2017-12-06T00:00:00.000Z,2017-12-06 20:32:27+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-11-30T08:58:59.000Z,2017-11-30,5,5,2017-12-05T12:45:01.327Z,2017-11-30T08:58:59.000Z,445562
2934,2935,delivered,44.9,16.11,1,1,2017-11-27T17:55:33.000Z,2017-11-29T19:16:52.593Z,2017-12-20T00:00:00.000Z,2017-12-21T23:52:07.383Z,Vila Velha,ES,291,utilidades_domesticas,31,536,1,5,"",tudo aconteceu como o previsto,2017-12-22T00:00:00.000Z,2017-12-24 13:04:20+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-27T17:55:33.000Z,2017-11-27,5,2,2017-12-21T23:52:07.383Z,2017-11-27T17:55:33.000Z,2094994
2935,2936,delivered,74.99,11.73,1,1,2018-03-04T11:48:10.000Z,2018-03-04T12:41:24.796Z,2018-03-15T00:00:00.000Z,2018-03-12T18:42:43.855Z,Sao Paulo,SP,47,esporte_lazer,50,2164,5,3,"",imagem ilustrativa excedeu as expectativas para o real produto portanto propaganda com caráter ilusório,2018-03-13T00:00:00.000Z,2018-03-14 15:05:43+00:00,0,0,1,0,2,0,0,0,0,diferente_do_anunciado,problemas_de_qualidade,2018-03-04T11:48:10.000Z,2018-03-04,2,1,2018-03-12T18:42:43.855Z,2018-03-04T11:48:10.000Z,716073
2936,2937,delivered,199.9,17.65,1,1,2017-10-02T08:56:46.000Z,2017-10-02T09:14:09.386Z,2017-10-30T00:00:00.000Z,2017-10-07T12:37:52.029Z,Novo Hamburgo,RS,935,brinquedos,47,1100,6,4,"",recebemos bem antes do programado recomendo,2017-10-08T00:00:00.000Z,2017-10-08 19:09:53+00:00,3,0,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-10-02T08:56:46.000Z,2017-10-02,1,2,2017-10-07T12:37:52.029Z,2017-10-02T08:56:46.000Z,445266
2937,2938,delivered,76.8,18.68,2,1,2018-01-24T21:32:26.000Z,2018-01-24T21:56:44.777Z,2018-02-09T00:00:00.000Z,2018-01-31T23:12:07.615Z,Jundiai,SP,132,moveis_decoracao,49,829,1,2,"",comprei duas unidades e só recibi uma,2018-02-01T00:00:00.000Z,2018-02-04 13:39:40+00:00,0,0,0,0,0,3,0,0,0,entrega_parcial,problemas_de_entrega,2018-01-24T21:32:26.000Z,2018-01-24,4,4,2018-01-31T23:12:07.615Z,2018-01-24T21:32:26.000Z,610781
2938,2939,delivered,229.99,17.24,1,1,2017-11-24T14:03:15.000Z,2017-11-24T16:13:18.914Z,2017-12-14T00:00:00.000Z,2017-11-30T15:27:13.120Z,Icem,SP,154,cool_stuff,55,934,1,1,"",excelente,2017-12-01T00:00:00.000Z,2017-12-01 22:43:06+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-11-24T14:03:15.000Z,2017-11-24,4,6,2017-11-30T15:27:13.120Z,2017-11-24T14:03:15.000Z,523438
2939,2940,delivered,16.99,15.1,1,1,2017-11-27T13:25:29.000Z,2017-11-28T03:31:16.264Z,2017-12-20T00:00:00.000Z,2017-12-21T14:37:11.452Z,Cambui,MG,376,fashion_bolsas_e_acessorios,50,572,5,3,"",a loja em si é boa porém eu pedi um colar e veio um outro totalmente diferente,2017-12-22T00:00:00.000Z,2017-12-24 16:36:54+00:00,0,0,0,0,3,0,0,0,0,diferente_do_anunciado,problemas_de_qualidade,2017-11-27T13:25:29.000Z,2017-11-27,5,2,2017-12-21T14:37:11.452Z,2017-11-27T13:25:29.000Z,2077902
2940,2941,invoiced,154.0,13.52,1,1,2018-03-13T14:36:36.000Z,2018-03-14T15:00:23.776Z,2018-04-02T00:00:00.000Z,"",Taubate,SP,120,esporte_lazer,60,3614,1,1,"",por ser uma encomenda pela internet já ficamos com medo que o produto não chegue até o momento o produto não foi entregue sendo que o prazo limite era dia 03 04,2018-04-05T00:00:00.000Z,2018-04-05 19:23:42+00:00,0,3,0,0,0,0,0,0,0,atrasado,problemas_de_entrega,2018-03-13T14:36:36.000Z,2018-03-13,3,3,"",2018-03-13T14:36:36.000Z,""
2941,2942,delivered,299.99,35.9,1,1,2017-09-06T12:18:55.000Z,2017-09-06T12:30:14.824Z,2017-09-29T00:00:00.000Z,2017-09-15T21:27:52.101Z,Pirajui,SP,166,telefonia,56,1892,4,5,"",excelente empresa,2017-09-16T00:00:00.000Z,2017-09-18 21:33:23+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-09-06T12:18:55.000Z,2017-09-06,2,4,2017-09-15T21:27:52.101Z,2017-09-06T12:18:55.000Z,810537
2942,2943,delivered,32.9,15.1,1,1,2017-06-16T10:37:01.000Z,2017-06-17T03:23:13.734Z,2017-07-11T00:00:00.000Z,2017-06-28T14:58:05.726Z,Manoel Viana,RS,976,brinquedos,54,457,1,5,"",entrega rapida mesmo para interior produto correto e de qualidade recomendo,2017-06-29T00:00:00.000Z,2017-06-30 14:32:43+00:00,2,1,0,0,0,0,0,0,0,antes_prazo,satisfeito_com_pedido,2017-06-16T10:37:01.000Z,2017-06-16,3,6,2017-06-28T14:58:05.726Z,2017-06-16T10:37:01.000Z,1052464
2943,2944,delivered,388.0,58.82,1,1,2017-06-03T20:50:25.000Z,2017-06-03T21:02:32.574Z,2017-06-26T00:00:00.000Z,2017-06-08T13:17:33.706Z,Sao Carlos,SP,135,bebes,53,872,2,5,"",superou minhas expectativas produto de excelente qualidade adoreei como sempre entrega antes do prazo,2017-06-09T00:00:00.000Z,2017-06-10 03:18:00+00:00,2,0,0,0,0,0,0,0,1,antes_prazo,satisfeito_com_pedido,2017-06-03T20:50:25.000Z,2017-06-03,1,7,2017-06-08T13:17:33.706Z,2017-06-03T20:50:25.000Z,404828
2944,2945,delivered,79.8,29.04,2,1,2017-05-04T13:48:12.000Z,2017-05-04T14:02:42.805Z,2017-05-29T00:00:00.000Z,2017-05-11T10:00:10.472Z,Maringa,PR,870,esporte_lazer,63,738,1,4,"",entrega dentro do prazo produto sem nenhum problema,2017-05-12T00:00:00.000Z,2017-05-15 13:59:20+00:00,0,0,0,0,0,0,0,0,3,satisfeito,satisfeito_com_pedido,2017-05-04T13:48:12.000Z,2017-05-04,1,5,2017-05-11T10:00:10.472Z,2017-05-04T13:48:12.000Z,591118
